time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1999-11-28T09:42:38.010Z,55.111,165.488,33,4.4,mb,,,,0.97,us,usp0009j8g,2014-11-07T01:09:01.233Z,"Komandorskiye Ostrova, Russia region",earthquake,,,,21,reviewed,us,us
1999-11-28T09:10:28.050Z,55.047,165.565,33,5.2,mwc,,,,0.97,us,usp0009j8f,2022-04-29T18:12:45.140Z,"234 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,,reviewed,us,hrv
1999-11-28T08:09:31.310Z,55.045,165.582,33,4.5,mb,,,,1.12,us,usp0009j8d,2014-11-07T01:09:01.208Z,"235 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,30,reviewed,us,us
1999-11-28T06:14:57.620Z,55.094,165.55,33,4.4,mb,,,,1.12,us,usp0009j8a,2014-11-07T01:09:01.200Z,"230 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,16,reviewed,us,us
1999-11-28T05:50:36.970Z,55.025,165.536,33,4.7,mb,,,,1.02,us,usp0009j89,2014-11-07T01:09:01.193Z,"234 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,28,reviewed,us,us
1999-11-28T04:13:52.760Z,55.227,165.139,33,4.5,mb,,,,0.73,us,usp0009j83,2014-11-07T01:09:01.183Z,"200 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,4,reviewed,us,us
1999-11-28T02:43:00.900Z,55.05,165.661,33,4.5,mb,,,,1.3,us,usp0009j7u,2014-11-07T01:09:01.166Z,"239 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,1,reviewed,us,us
1999-11-27T23:59:43.660Z,54.62,165.847,33,4.4,mb,,,,1.34,us,usp0009j7j,2014-11-07T01:09:01.123Z,"278 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,7,reviewed,us,us
1999-11-27T23:33:02.020Z,55.061,165.588,33,4.2,mb,,,,1.28,us,usp0009j7g,2014-11-07T01:09:01.119Z,"234 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,3,reviewed,us,us
1999-11-27T23:15:39.730Z,55.243,165.474,33,5.1,mb,,,,0.94,us,usp0009j7f,2014-11-07T01:09:01.117Z,"217 km ESE of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,1,reviewed,us,us
1999-11-27T23:12:29.520Z,54.952,165.659,33,5.7,mwc,,,,1.08,us,usp0009j7d,2022-04-29T18:12:37.497Z,"245 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,,reviewed,us,hrv
1999-11-27T22:58:43.650Z,55.058,165.469,33,4.6,mb,,,,0.89,us,usp0009j7a,2014-11-07T01:09:01.080Z,"228 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,8,reviewed,us,us
1999-11-26T23:49:56.200Z,50.415,156.801,66,3.5,mb,,,,1.07,us,usp0009j5u,2014-11-07T01:09:00.849Z,"55 km ESE of Severo-Kuril’sk, Russia",earthquake,,12.1,,1,reviewed,us,us
1999-11-26T16:09:06.360Z,55.119,165.362,33,4.2,mb,,,,1.07,us,usp0009j56,2014-11-07T01:09:00.769Z,"219 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,3,reviewed,us,us
1999-11-26T15:57:34.620Z,55.143,165.475,33,5.6,ms,,,,0.79,us,usp0009j54,2022-04-29T18:12:32.665Z,"223 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,67,reviewed,us,us
1999-11-26T12:13:27.010Z,55.144,165.365,33,4,mb,,,,0.83,us,usp0009j4k,2014-11-07T01:09:00.627Z,"218 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,6,reviewed,us,us
1999-11-26T05:30:19.970Z,55.135,165.391,33,5.1,mb,,,,0.76,us,usp0009j42,2014-11-07T01:09:00.572Z,"219 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,67,reviewed,us,us
1999-11-26T04:51:56.290Z,55.035,165.306,33,4.3,mb,,,,0.61,us,usp0009j40,2014-11-07T01:09:00.568Z,"222 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,2,reviewed,us,us
