time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1999-12-29T11:07:12.260Z,-21.891,-68.888,99.2,4.2,mb,,,,0.89,us,usp0009ked,2014-11-07T01:09:12.233Z,"62 km N of Calama, Chile",earthquake,,,,9,reviewed,us,us
1999-12-26T18:37:20.420Z,-14.084,-72.774,90.7,5.1,mwc,,,,0.71,us,usp0009kb5,2022-04-29T18:22:08.802Z,"11 km WSW of Curpahuasi, Peru",earthquake,,,,,reviewed,us,hrv
1999-12-26T08:44:14.790Z,-21.531,-68.772,93.3,4.4,mb,,,,0.84,us,usp0009kap,2014-11-07T01:09:11.739Z,"103 km N of Calama, Chile",earthquake,,,,5,reviewed,us,us
1999-12-24T07:31:27.130Z,-25.606,-70.288,75.8,4.6,mb,,,,1.16,us,usp0009k7r,2014-11-07T01:09:11.071Z,"29 km SE of Taltal, Chile",earthquake,,12.9,,1,reviewed,us,us
1999-12-24T05:52:31.330Z,-16.434,-73.109,90.1,4.1,mb,,,,0.84,us,usp0009k7m,2014-11-07T01:09:11.061Z,"44 km WNW of El Cardo, Peru",earthquake,,16.4,,4,reviewed,us,us
1999-12-24T02:21:51.770Z,-14.474,-74.274,104,4.4,mb,,,,0.86,us,usp0009k7g,2014-11-07T01:09:11.051Z,"22 km NNW of San Juan, Peru",earthquake,,,,11,reviewed,us,us
1999-12-21T11:21:54.200Z,-21.138,-68.196,139,4.3,mb,,,,0.71,us,usp0009k3j,2014-11-07T01:09:10.515Z,"160 km SW of Colchani, Bolivia",earthquake,,13.5,,6,reviewed,us,us
1999-12-20T09:35:30.780Z,-15.476,-72.611,109,5.4,mwc,,,,0.93,us,usp0009k1x,2016-11-10T00:15:20.630Z,"33 km ENE of Chichas, Peru",earthquake,,,,,reviewed,us,hrv
1999-12-15T09:00:38.800Z,-23.28,-70.039,40.7,4.7,mb,,,,1.05,us,usp0009jw4,2014-11-07T01:09:09.610Z,"55 km NE of Antofagasta, Chile",earthquake,,,,15,reviewed,us,us
1999-12-15T08:23:46.600Z,-15.565,-75.032,33,4.6,mb,,,,0.64,us,usp0009jw3,2014-11-07T01:09:09.608Z,"26 km SSE of San Juan, Peru",earthquake,,,,4,reviewed,us,us
1999-12-14T13:37:20.650Z,-21.945,-67.121,198.6,4,mb,,,,0.77,us,usp0009jv6,2014-11-07T01:09:09.502Z,"145 km SW of Atocha, Bolivia",earthquake,,5.3,,13,reviewed,us,us
1999-12-14T06:38:56.470Z,-15.544,-70.731,176.3,4.1,mb,,,,0.97,us,usp0009jut,2014-11-07T01:09:09.438Z,"21 km NW of Santa Lucía, Peru",earthquake,,8,,16,reviewed,us,us
1999-12-13T19:39:54.730Z,-23.62,-66.488,222.1,4,mb,,,,1.42,us,usp0009jud,2014-11-07T01:09:09.389Z,"Jujuy, Argentina",earthquake,,9.8,,3,reviewed,us,us
1999-12-13T17:33:05.530Z,-17.313,-72.174,78.7,3.9,mb,,,,1.17,us,usp0009ju9,2014-11-07T01:09:09.373Z,"35 km SSW of Islay (Matarani), Peru",earthquake,,14.1,,2,reviewed,us,us
1999-12-13T01:16:43.260Z,-18.647,-72.03,33,4.1,mb,,,,1.29,us,usp0009jtf,2014-11-07T01:09:09.265Z,"132 km SSW of Pacocha, Peru",earthquake,,,,2,reviewed,us,us
1999-12-12T09:55:08.870Z,-21.022,-68.377,152.3,3.9,mb,,,,1.13,us,usp0009jse,2014-11-07T01:09:09.098Z,"168 km NNE of Calama, Chile",earthquake,,10.3,,2,reviewed,us,us
1999-12-11T22:26:00.270Z,-20.818,-67.139,207.8,4.3,mb,,,,1.42,us,usp0009jrk,2014-11-07T01:09:08.994Z,"51 km SW of Uyuni, Bolivia",earthquake,,9.4,,2,reviewed,us,us
1999-12-05T22:44:16.510Z,-24.013,-66.949,199,4.8,mb,,,,0.78,us,usp0009jgv,2014-11-07T01:09:06.810Z,"67 km WNW of San Antonio de los Cobres, Argentina",earthquake,,8.5,,2,reviewed,us,us
1999-12-04T01:29:09.250Z,-17.01,-72.725,55.5,4.5,mb,,,,0.87,us,usp0009jeu,2014-11-07T01:09:05.646Z,"42 km S of Camaná, Peru",earthquake,,11.1,,12,reviewed,us,us
1999-12-01T19:01:10.210Z,-22.132,-68.356,135.7,4.1,mb,,,,1.09,us,usp0009jce,2014-11-07T01:09:04.335Z,"Antofagasta, Chile",earthquake,,16.4,,6,reviewed,us,us
1999-11-30T04:01:53.220Z,-18.901,-69.171,128.1,6.6,mwb,,,,0.93,us,usp0009jav,2022-04-29T18:12:59.812Z,"127 km ESE of Arica, Chile",earthquake,,,,,reviewed,us,us
1999-11-27T02:31:49.460Z,-14.529,-71.291,126.4,5.9,mwc,,,,1.01,us,usp0009j63,2022-04-29T18:12:35.295Z,"10 km S of Langui, Peru",earthquake,,,,,reviewed,us,hrv
1999-11-26T22:36:22.980Z,-23.93,-66.678,212,4.6,mb,,,,1.14,us,usp0009j5p,2014-11-07T01:09:00.838Z,"48 km NW of San Antonio de los Cobres, Argentina",earthquake,,7.4,,4,reviewed,us,us
1999-11-26T17:13:51.700Z,-24.348,-66.976,200,3.9,mb,,,,1.02,us,usp0009j59,2014-11-07T01:09:00.777Z,"68 km WSW of San Antonio de los Cobres, Argentina",earthquake,,,,3,reviewed,us,us
1999-11-25T11:50:29.760Z,-21.604,-68.289,128,4.6,mb,,,,0.94,us,usp0009j2j,2014-11-07T01:09:00.282Z,"114 km NE of Calama, Chile",earthquake,,,,18,reviewed,us,us
1999-11-23T02:20:03.590Z,-17.236,-70.29,130.7,4.4,mb,,,,1.09,us,usp0009hzy,2014-11-07T01:08:59.669Z,"5 km NW of Candarave, Peru",earthquake,,10.9,,10,reviewed,us,us
1999-11-21T03:51:14.450Z,-21.75,-68.78,101.2,5.9,mwc,,,,0.98,us,usp0009hxa,2022-04-29T18:11:50.782Z,"79 km N of Calama, Chile",earthquake,,,,,reviewed,us,hrv
1999-11-18T05:44:10.370Z,-25.499,-70.202,53,5.3,mwc,,,,1.08,us,usp0009ht1,2022-04-29T18:11:38.904Z,"30 km ESE of Taltal, Chile",earthquake,,,,,reviewed,us,hrv
1999-11-16T04:36:42.960Z,-21.305,-68.219,127.7,3.8,mb,,,,0.39,us,usp0009hpq,2014-11-07T01:08:58.390Z,"146 km NNE of Calama, Chile",earthquake,,21.3,,2,reviewed,us,us
1999-11-15T21:22:27.000Z,-22.526,-66.179,267.8,3.9,mb,,,,1.53,us,usp0009hpe,2014-11-07T01:08:58.373Z,"54 km WNW of Abra Pampa, Argentina",earthquake,,10.6,,1,reviewed,us,us
1999-11-10T13:57:32.710Z,-17.714,-69.348,151.2,4.9,mb,,,,0.96,us,usp0009hbs,2014-11-07T01:08:56.815Z,"65 km E of Palca, Peru",earthquake,,11.1,,1,reviewed,us,us
1999-11-05T08:52:27.840Z,-21.612,-68.228,129.2,4.3,mb,,,,0.99,us,usp0009h48,2014-11-07T01:08:54.928Z,"117 km NE of Calama, Chile",earthquake,,14.6,,17,reviewed,us,us
1999-10-31T13:27:42.480Z,-13.637,-74.433,62.3,4.4,mb,,,,1.27,us,usp0009gvy,2021-10-20T17:31:19.052Z,"11 km ESE of Vilcanchos, Peru",earthquake,,,,9,reviewed,us,us
1999-10-30T17:35:31.810Z,-20.564,-68.713,120.6,4.1,mb,,,,0.93,us,usp0009guf,2014-11-07T01:08:47.511Z,"154 km ESE of Iquique, Chile",earthquake,,9.4,,8,reviewed,us,us
1999-10-30T11:26:50.740Z,-21.095,-67.763,194.6,4.1,mb,,,,1.2,us,usp0009gty,2014-11-07T01:08:47.312Z,"120 km SW of Uyuni, Bolivia",earthquake,,9.3,,5,reviewed,us,us
1999-10-29T17:13:37.730Z,-22.961,-70.116,102.4,4.3,mb,,,,1.13,us,usp0009gsd,2014-11-07T01:08:47.131Z,"81 km NNE of Antofagasta, Chile",earthquake,,17.1,,7,reviewed,us,us
1999-10-20T20:00:42.910Z,-22.328,-66.052,257.5,4.1,mb,,,,1.44,us,usp0009gap,2014-11-07T01:08:45.117Z,"53 km WSW of La Quiaca, Argentina",earthquake,,9.2,,5,reviewed,us,us
1999-10-18T22:00:13.480Z,-24.325,-67.1,181.6,4.4,mb,,,,1.39,us,usp0009g6u,2014-11-07T01:08:44.126Z,"80 km W of San Antonio de los Cobres, Argentina",earthquake,,8.5,,9,reviewed,us,us
1999-10-15T07:36:59.200Z,-14.227,-75.503,55.2,4.7,mb,,,,1.2,us,usp0009fur,2014-11-07T01:08:41.889Z,"22 km ESE of Pampa de Tate, Peru",earthquake,,,,7,reviewed,us,us
1999-10-14T11:00:49.000Z,-14.281,-70.484,202.2,5.5,mwc,,,,1.01,us,usp0009fts,2016-11-09T23:43:15.131Z,"22 km SSW of Macusani, Peru",earthquake,,,,,reviewed,us,hrv
1999-10-13T16:45:40.220Z,-16.582,-73.89,44,4.9,mb,,,,0.95,us,usp0009ft4,2014-11-07T01:08:41.704Z,"50 km SW of Atico, Peru",earthquake,,14.6,,7,reviewed,us,us
1999-10-08T12:43:07.790Z,-21.786,-68.804,108.7,4.5,mb,,,,1.08,us,usp0009fkf,2014-11-07T01:08:40.912Z,"75 km N of Calama, Chile",earthquake,,,,8,reviewed,us,us
1999-10-06T14:21:23.690Z,-23.01,-68.84,106,4.4,mb,,,,1.54,us,usp0009fh4,2014-11-07T01:08:40.519Z,"61 km S of Calama, Chile",earthquake,,18.1,,2,reviewed,us,us
1999-10-05T15:20:31.810Z,-21.532,-68.928,120.5,5.2,mwc,,,,1.34,us,usp0009fg2,2016-11-09T23:39:24.376Z,"102 km N of Calama, Chile",earthquake,,,,,reviewed,us,hrv
1999-10-04T09:58:35.500Z,-16.479,-69.555,192.7,4.2,mb,,,,1.14,us,usp0009fed,2014-11-07T01:08:39.736Z,"31 km SSW of Juli, Peru",earthquake,,9,,3,reviewed,us,us
1999-10-02T21:21:07.160Z,-14.195,-72.219,95.9,3.9,mb,,,,0.66,us,usp0009fbm,2014-11-07T01:08:39.181Z,"15 km NW of Quiñota, Peru",earthquake,,10.9,,1,reviewed,us,us
1999-10-02T21:01:01.550Z,-20.537,-70.596,55.3,3.9,mb,,,,0.81,us,usp0009fbj,2014-11-07T01:08:39.012Z,"58 km SW of Iquique, Chile",earthquake,,20.3,,3,reviewed,us,us
1999-10-01T21:50:46.080Z,-23.614,-66.308,230.6,4.5,mb,,,,1.45,us,usp0009f9x,2014-11-07T01:08:37.772Z,"66 km N of San Antonio de los Cobres, Argentina",earthquake,,8.8,,1,reviewed,us,us
1999-09-30T22:14:09.900Z,-21.051,-68.413,149.3,4.4,mb,,,,0.66,us,usp0009f87,2014-11-07T01:08:34.365Z,"164 km NNE of Calama, Chile",earthquake,,11.3,,2,reviewed,us,us
1999-09-30T18:03:56.970Z,-21.829,-68.575,104,4.5,mb,,,,0.93,us,usp0009f7z,2014-11-07T01:08:33.956Z,"78 km NNE of Calama, Chile",earthquake,,,,7,reviewed,us,us
1999-09-29T19:47:52.480Z,-20.748,-67.079,222,3.8,mb,,,,1.02,us,usp0009f6n,2014-11-07T01:08:33.738Z,"41 km SW of Uyuni, Bolivia",earthquake,,9,,1,reviewed,us,us
1999-09-28T12:21:46.150Z,-23.342,-67.799,141.6,4,mb,,,,1.19,us,usp0009f5b,2014-11-07T01:08:33.078Z,"63 km SE of San Pedro de Atacama, Chile",earthquake,,11.1,,3,reviewed,us,us
1999-09-27T04:05:43.500Z,-20.93,-67.314,176.6,4.1,mb,,,,0.74,us,usp0009f37,2014-11-07T01:08:32.663Z,"72 km SW of Uyuni, Bolivia",earthquake,,8.8,,6,reviewed,us,us
1999-09-25T08:39:45.910Z,-22.88,-66.273,260.9,4,mb,,,,0.89,us,usp0009f0d,2014-11-07T01:08:31.775Z,"61 km WSW of Abra Pampa, Argentina",earthquake,,6.4,,4,reviewed,us,us
1999-09-19T11:16:14.860Z,-16.581,-74.023,33,4.8,mb,,,,0.9,us,usp0009en6,2014-11-07T01:08:30.219Z,"59 km SW of Atico, Peru",earthquake,,,,12,reviewed,us,us
1999-09-18T23:25:19.540Z,-22.846,-66.198,261.7,4.4,mb,,,,1.32,us,usp0009eme,2014-11-07T01:08:30.087Z,"53 km WSW of Abra Pampa, Argentina",earthquake,,,,16,reviewed,us,us
1999-09-18T09:26:14.460Z,-23.941,-66.786,203.1,3.7,mb,,,,0.89,us,usp0009ekg,2014-11-07T01:08:29.955Z,"56 km WNW of San Antonio de los Cobres, Argentina",earthquake,,13.5,,6,reviewed,us,us
1999-09-17T21:01:28.460Z,-22.52,-66.105,260.5,4.4,mb,,,,1.04,us,usp0009ejj,2014-11-07T01:08:29.649Z,"47 km WNW of Abra Pampa, Argentina",earthquake,,,,25,reviewed,us,us
1999-09-15T17:55:58.680Z,-14.886,-71.503,111.4,4.3,mb,,,,0.95,us,usp0009efd,2014-11-07T01:08:28.835Z,"10 km SSE of Coporaque, Peru",earthquake,,17.6,,2,reviewed,us,us
1999-09-15T09:58:35.420Z,-15.165,-70.716,199.2,4.2,mb,,,,1.28,us,usp0009ef5,2014-11-07T01:08:28.813Z,"6 km WNW of Vilavila, Peru",earthquake,,10,,6,reviewed,us,us
1999-09-15T03:01:24.340Z,-20.934,-67.275,218,6.4,mwc,,,,0.98,us,usp0009eex,2022-04-29T18:18:05.472Z,"70 km SW of Uyuni, Bolivia",earthquake,,,,,reviewed,us,hrv
1999-09-10T19:41:41.600Z,-20.819,-68.333,135.2,4.8,mb,,,,0.94,us,usp0009e9z,2014-11-07T01:08:28.034Z,"156 km WSW of Colchani, Bolivia",earthquake,,6.8,,24,reviewed,us,us
1999-09-09T11:09:41.750Z,-21.531,-68.33,138.7,3.9,mb,,,,1.11,us,usp0009e7v,2014-11-07T01:08:27.734Z,"119 km NNE of Calama, Chile",earthquake,,13.9,,7,reviewed,us,us
1999-09-06T17:19:47.410Z,-25.643,-68.884,96,4.5,mb,,,,0.83,us,usp0009e36,2014-11-07T01:08:26.840Z,"141 km NE of Diego de Almagro, Chile",earthquake,,15.2,,1,reviewed,us,us
1999-09-05T17:55:33.320Z,-17.248,-70.804,81.1,5.1,mwc,,,,0.99,us,usp0009e1y,2016-11-09T23:25:08.637Z,"13 km ESE of San Antonio, Peru",earthquake,,,,,reviewed,us,hrv
1999-09-05T06:08:18.130Z,-21.744,-68.315,127.5,4.8,mb,,,,1.22,us,usp0009e1d,2014-11-07T01:08:26.284Z,"100 km NE of Calama, Chile",earthquake,,,,27,reviewed,us,us
