time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1999-12-01T20:09:33.610Z,-4.753,101.991,33,4.7,mb,,,,1.15,us,usp0009jch,2014-11-07T01:09:04.607Z,"southern Sumatra, Indonesia",earthquake,,,,6,reviewed,us,us
1999-11-30T16:00:51.820Z,-4.818,101.869,33,4.8,mb,,,,1,us,usp0009jbd,2014-11-07T01:09:01.731Z,"120 km SSW of Bengkulu, Indonesia",earthquake,,,,4,reviewed,us,us
1999-11-29T17:14:22.460Z,7.087,94.825,206.1,4.2,mb,,,,0.43,us,usp0009ja9,2014-11-07T01:09:01.575Z,"143 km NNW of Sabang, Indonesia",earthquake,,22.3,,1,reviewed,us,us
1999-11-24T19:51:38.960Z,5.937,94.432,62.8,5,mb,,,,0.92,us,usp0009j1r,2014-11-07T01:09:00.140Z,"98 km W of Sabang, Indonesia",earthquake,,,,43,reviewed,us,us
1999-11-23T22:25:42.990Z,-6.752,105.473,33,4.1,mb,,,,1.02,us,usp0009j12,2014-11-07T01:08:59.802Z,"57 km SW of Labuan, Indonesia",earthquake,,,,1,reviewed,us,us
1999-11-21T01:08:54.360Z,3.341,96.591,136.8,4.4,mb,,,,0.75,us,usp0009hx7,2014-11-07T01:08:59.286Z,"98 km NNE of Sinabang, Indonesia",earthquake,,32.9,,2,reviewed,us,us
1999-11-20T02:16:35.410Z,0.492,98.695,46.1,4.3,mb,,,,0.69,us,usp0009hvg,2014-11-07T01:08:59.136Z,"117 km SSW of Padangsidempuan, Indonesia",earthquake,,,,1,reviewed,us,us
1999-11-18T20:57:13.570Z,-6.18,106.665,165.4,4.4,mb,,,,0.89,us,usp0009htu,2014-11-07T01:08:58.908Z,"3 km E of Tangerang, Indonesia",earthquake,,19.8,,4,reviewed,us,us
1999-11-16T20:37:30.560Z,-4.674,103.143,73.6,4.6,mb,,,,0.67,us,usp0009hqq,2014-11-07T01:08:58.504Z,"72 km S of Pagar Alam, Indonesia",earthquake,,7.7,,4,reviewed,us,us
1999-11-12T11:44:20.330Z,-5.251,103.232,45.9,4.6,mb,,,,0.93,us,usp0009heg,2014-11-07T01:08:57.478Z,"135 km S of Pagar Alam, Indonesia",earthquake,,11.8,,3,reviewed,us,us
1999-11-11T18:05:43.530Z,1.276,100.322,211,6.2,mwc,,,,0.85,us,usp0009hdf,2022-04-29T18:11:05.711Z,"106 km SSE of Rantauprapat, Indonesia",earthquake,,,,,reviewed,us,hrv
1999-11-04T02:31:42.050Z,4.711,94.023,33,4.3,mb,,,,1.05,us,usp0009h27,2014-11-07T01:08:54.262Z,"171 km WSW of Banda Aceh, Indonesia",earthquake,,,,4,reviewed,us,us
1999-10-26T18:53:04.210Z,4.992,94.145,33,4.4,mb,,,,1.55,us,usp0009gn6,2014-11-07T01:08:46.439Z,"145 km WSW of Banda Aceh, Indonesia",earthquake,,,,1,reviewed,us,us
1999-10-26T14:06:00.230Z,-8.692,106.331,33,3.9,mb,,,,1.16,us,usp0009gmx,2014-11-07T01:08:46.405Z,"190 km S of Pelabuhanratu, Indonesia",earthquake,,,,1,reviewed,us,us
1999-10-25T13:58:02.510Z,-8.593,106.104,33,4.8,mb,,,,1.1,us,usp0009gk9,2014-11-07T01:08:46.226Z,"184 km SSW of Pelabuhanratu, Indonesia",earthquake,,,,2,reviewed,us,us
1999-10-24T11:42:02.820Z,3.254,98.495,150.7,4.4,mb,,,,1.19,us,usp0009ghf,2014-11-07T01:08:45.961Z,"6 km NNW of Berastagi, Indonesia",earthquake,,,,7,reviewed,us,us
1999-10-24T09:28:44.340Z,-1.953,100.852,33,4.4,mb,,,,1.01,us,usp0009gha,2014-11-07T01:08:45.950Z,"61 km W of Sungai Penuh, Indonesia",earthquake,,,,1,reviewed,us,us
1999-10-23T18:18:55.350Z,3.999,96.055,45.5,4.4,mb,,,,1.11,us,usp0009gg8,2014-11-07T01:08:45.808Z,"17 km SSW of Meulaboh, Indonesia",earthquake,,,,5,reviewed,us,us
1999-10-20T01:50:29.080Z,-3.17,102.91,181.6,4,mb,,,,0.83,us,usp0009g96,2014-11-07T01:08:44.608Z,"14 km NNE of Lubuklinggau, Indonesia",earthquake,,8.6,,3,reviewed,us,us
1999-10-18T12:54:48.200Z,-6.305,103.831,33,4.8,mb,,,,1.2,us,usp0009g5s,2014-11-07T01:08:44.021Z,"185 km WSW of Bandar Lampung, Indonesia",earthquake,,,,1,reviewed,us,us
1999-10-13T13:16:06.870Z,-6.103,103.531,45.9,4.4,mb,,,,1.4,us,usp0009fsz,2014-11-07T01:08:41.688Z,"205 km WSW of Bandar Lampung, Indonesia",earthquake,,,,7,reviewed,us,us
1999-10-08T17:32:13.910Z,-1.915,101.054,70.5,4.4,mb,,,,0.7,us,usp0009fkp,2014-11-07T01:08:40.928Z,"40 km WNW of Sungai Penuh, Indonesia",earthquake,,12,,2,reviewed,us,us
1999-10-08T09:59:13.600Z,1.707,97.473,33,4.4,mb,,,,0.73,us,usp0009fk8,2014-11-07T01:08:40.889Z,"73 km SSW of Singkil, Indonesia",earthquake,,,,1,reviewed,us,us
1999-10-07T10:04:06.540Z,5.112,94.389,33,4.8,mb,,,,1.15,us,usp0009fj7,2014-11-07T01:08:40.704Z,"114 km WSW of Banda Aceh, Indonesia",earthquake,,,,14,reviewed,us,us
1999-10-06T21:50:18.400Z,-4.503,102.618,71.6,4.8,mb,,,,1.03,us,usp0009fhf,2014-11-07T01:08:40.559Z,"86 km SSE of Bengkulu, Indonesia",earthquake,,11.5,,6,reviewed,us,us
1999-10-01T07:19:21.930Z,-5.381,104.48,87.5,4.4,mb,,,,0.82,us,usp0009f8w,2014-11-07T01:08:36.494Z,"75 km SW of Kotabumi, Indonesia",earthquake,,,,8,reviewed,us,us
1999-09-27T11:58:06.970Z,-4.742,103.083,68.1,5.4,mwc,,,,0.88,us,usp0009f3u,2022-04-29T18:18:55.460Z,"81 km SSW of Pagar Alam, Indonesia",earthquake,,8.6,,,reviewed,us,hrv
1999-09-22T16:49:05.680Z,1.845,99.565,33,4.6,mb,,,,0.86,us,usp0009evj,2014-11-07T01:08:31.305Z,"30 km SW of Bandar, Indonesia",earthquake,,,,1,reviewed,us,us
1999-09-22T07:22:57.020Z,1.759,99.448,33,4.7,mb,,,,1.1,us,usp0009ev0,2014-11-07T01:08:31.224Z,"46 km NNE of Padangsidempuan, Indonesia",earthquake,,,,9,reviewed,us,us
1999-09-19T07:57:19.750Z,-5.019,102.298,33,4.6,mb,,,,1.04,us,usp0009en2,2014-11-07T01:08:30.192Z,"134 km S of Bengkulu, Indonesia",earthquake,,,,5,reviewed,us,us
1999-09-18T12:52:35.280Z,-4.028,103.321,33,5.4,mwc,,,,1.23,us,usp0009ekp,2022-04-29T18:18:16.143Z,"8 km E of Pagar Alam, Indonesia",earthquake,,,,,reviewed,us,hrv
1999-09-16T18:33:58.500Z,7.183,94.22,33,4.6,mb,,,,1.37,us,usp0009egs,2014-11-07T01:08:29.318Z,"187 km NW of Sabang, Indonesia",earthquake,,,,11,reviewed,us,us
1999-09-09T04:25:44.660Z,-5.443,102.676,33,4.8,mb,,,,1,us,usp0009e7e,2014-11-07T01:08:27.673Z,"169 km SSW of Pagar Alam, Indonesia",earthquake,,,,3,reviewed,us,us
1999-09-07T20:42:40.280Z,1.758,97.213,33,4.9,mb,,,,0.73,us,usp0009e53,2014-11-07T01:08:27.285Z,"86 km SW of Singkil, Indonesia",earthquake,,,,7,reviewed,us,us
1999-09-05T20:57:48.520Z,-8.952,106.608,33,5.3,mwc,,,,1.1,us,usp0009e25,2016-11-09T23:25:09.224Z,"214 km SSW of Banjar, Indonesia",earthquake,,,,,reviewed,us,hrv
1999-08-25T01:42:18.580Z,1.958,97.264,33,4.7,mb,,,,0.99,us,usp0009dkm,2014-11-07T01:08:19.832Z,"68 km WSW of Singkil, Indonesia",earthquake,,,,1,reviewed,us,us
1999-08-15T13:42:23.040Z,-0.73,96.808,33,4.4,mb,,,,0.85,us,usp0009d2q,2014-11-07T01:08:16.538Z,"southwest of Sumatra, Indonesia",earthquake,,,,2,reviewed,us,us
1999-08-14T19:38:17.540Z,-6.281,104.075,55.6,4.7,mb,,,,0.74,us,usp0009d1h,2014-11-07T01:08:16.412Z,"161 km SW of Bandar Lampung, Indonesia",earthquake,,,,3,reviewed,us,us
1999-08-14T00:48:11.640Z,-5.199,103.166,33,4.8,mb,,,,1.08,us,usp0009d0n,2014-11-07T01:08:16.319Z,"130 km S of Pagar Alam, Indonesia",earthquake,,,,1,reviewed,us,us
1999-08-14T00:16:52.290Z,-5.885,104.711,101.4,6.4,mwc,,,,0.98,us,usp0009d0j,2022-04-29T18:16:16.647Z,"79 km SW of Bandar Lampung, Indonesia",earthquake,,,,,reviewed,us,hrv
1999-08-11T15:28:30.110Z,-6.012,105.413,33,5.1,mb,,,,1.2,us,usp0009cwx,2014-11-07T01:08:15.727Z,"61 km NW of Labuan, Indonesia",earthquake,,,,20,reviewed,us,us
1999-08-09T23:00:02.160Z,-6.235,104.124,61.3,5,mb,,,,1.08,us,usp0009cuf,2014-11-07T01:08:15.401Z,"154 km SW of Bandar Lampung, Indonesia",earthquake,,15.4,,8,reviewed,us,us
1999-08-09T00:50:40.360Z,-6.904,107.132,135,4.6,mb,,,,0.85,us,usp0009cth,2014-11-07T01:08:15.275Z,"16 km SW of Ciranjang-hilir, Indonesia",earthquake,,9.7,,6,reviewed,us,us
1999-08-01T05:22:06.800Z,-2.173,101.338,103,4.5,mb,,,,0.9,us,usp0009cdh,2014-11-07T01:08:11.203Z,"14 km SSW of Sungai Penuh, Indonesia",earthquake,,14.3,,4,reviewed,us,us
1999-07-29T11:28:08.530Z,-5.526,103.627,33,4.7,mb,,,,1,us,usp0009c91,2014-11-07T01:08:08.820Z,"159 km WSW of Kotabumi, Indonesia",earthquake,,,,2,reviewed,us,us
1999-07-23T00:52:10.490Z,-6.721,106.842,171.1,4.4,mb,,,,0.56,us,usp0009bzt,2014-11-07T01:08:07.703Z,"2 km SE of Caringin, Indonesia",earthquake,,27.2,,2,reviewed,us,us
1999-07-22T23:02:21.920Z,3.499,95.013,33,4.9,mb,,,,0.96,us,usp0009bzr,2014-11-07T01:08:07.696Z,"142 km WSW of Meulaboh, Indonesia",earthquake,,,,12,reviewed,us,us
1999-07-22T17:25:07.720Z,-6.982,106.926,33,4.8,mb,,,,1.1,us,usp0009bza,2014-11-07T01:08:07.663Z,"7 km S of Sukabumi, Indonesia",earthquake,,,,8,reviewed,us,us
1999-07-21T13:46:29.780Z,4.567,97.211,175,5.6,mwc,,,,0.76,us,usp0009bxc,2022-04-29T18:27:31.844Z,"68 km S of Lhokseumawe, Indonesia",earthquake,,,,,reviewed,us,hrv
1999-07-17T04:00:35.520Z,-4.639,102.114,33,4.7,mb,,,,0.8,us,usp0009br7,2014-11-07T01:08:06.499Z,"94 km S of Bengkulu, Indonesia",earthquake,,,,8,reviewed,us,us
1999-07-13T17:12:16.630Z,-4.711,102.751,33,4.3,mb,,,,0.77,us,usp0009bjb,2014-11-07T01:08:05.659Z,"93 km SW of Pagar Alam, Indonesia",earthquake,,,,1,reviewed,us,us
1999-07-13T15:52:46.640Z,-7.094,107.088,33,5.2,mwc,,,,1.17,us,usp0009bj9,2016-11-09T22:58:53.347Z,"26 km SE of Sukabumi, Indonesia",earthquake,,,,,reviewed,us,hrv
1999-07-11T17:30:36.480Z,-3.551,102.677,170.3,4.4,mb,,,,1.05,us,usp0009bes,2014-11-07T01:08:05.272Z,"19 km ESE of Curup, Indonesia",earthquake,,48.8,,4,reviewed,us,us
1999-07-05T09:01:59.620Z,4.692,94.634,114.1,4.3,mb,,,,1.18,us,usp0009b3m,2014-11-07T01:08:03.088Z,"121 km SW of Banda Aceh, Indonesia",earthquake,,41.7,,2,reviewed,us,us
1999-07-02T07:20:13.870Z,-6.265,105.455,33,4.7,mb,,,,0.93,us,usp0009axa,2014-11-07T01:08:01.398Z,"43 km WNW of Labuan, Indonesia",earthquake,,,,2,reviewed,us,us
1999-06-28T23:12:08.710Z,2.682,96.372,33,4.9,mb,,,,0.79,us,usp0009ara,2014-11-07T01:07:57.861Z,"Simeulue, Indonesia",earthquake,,,,11,reviewed,us,us
1999-06-25T10:29:42.430Z,-10.99,95.385,10,4.2,mb,,,,0.61,us,usp0009aga,2014-11-07T01:07:56.757Z,"South Indian Ocean",earthquake,,,,3,reviewed,us,us
1999-06-25T02:04:34.830Z,5.128,95.278,200,4,mb,,,,1.26,us,usp0009afm,2014-11-07T01:07:56.640Z,"46 km S of Banda Aceh, Indonesia",earthquake,,,,3,reviewed,us,us
1999-06-22T07:11:35.050Z,4.8,94.454,33,5,mwc,,,,0.8,us,usp0009aac,2016-11-09T22:49:25.151Z,"127 km SW of Banda Aceh, Indonesia",earthquake,,,,,reviewed,us,hrv
1999-06-22T04:36:05.360Z,-3.594,103.128,152.8,4.3,mb,,,,1.36,us,usp0009aa7,2014-11-07T01:07:55.830Z,"44 km SE of Lubuklinggau, Indonesia",earthquake,,32.3,,5,reviewed,us,us
1999-06-20T19:47:56.050Z,1.947,99.099,122.7,4.4,mb,,,,1,us,usp0009a83,2014-11-07T01:07:55.489Z,"42 km ENE of Sibolga, Indonesia",earthquake,,,,5,reviewed,us,us
1999-06-19T15:06:31.580Z,4.624,94.397,100,4.2,mb,,,,1.36,us,usp0009a5s,2014-11-07T01:07:55.059Z,"145 km SW of Banda Aceh, Indonesia",earthquake,,,,3,reviewed,us,us
1999-06-19T00:56:17.690Z,-7.284,107.083,33,4.6,mb,,,,1.24,us,usp0009a4q,2014-11-07T01:07:54.963Z,"39 km WSW of Banjar, Indonesia",earthquake,,,,2,reviewed,us,us
1999-06-18T23:29:59.650Z,-4.577,104.69,212.7,4,mb,,,,1.26,us,usp0009a4h,2014-11-07T01:07:54.945Z,"34 km NW of Kotabumi, Indonesia",earthquake,,29.2,,3,reviewed,us,us
1999-06-15T15:56:41.430Z,-3.586,101.769,33,4.1,mb,,,,0.94,us,usp00099xr,2014-11-07T01:07:54.038Z,"60 km WNW of Bengkulu, Indonesia",earthquake,,,,1,reviewed,us,us
1999-06-15T07:11:22.640Z,-8.512,106.674,33,4.5,mb,,,,0.61,us,usp00099wh,2014-11-07T01:07:53.919Z,"167 km SSW of Banjar, Indonesia",earthquake,,,,6,reviewed,us,us
1999-06-12T08:18:50.920Z,-6.015,102.086,33,5.2,mwc,,,,1.11,us,usp00099qt,2016-11-09T22:44:50.801Z,"245 km S of Bengkulu, Indonesia",earthquake,,,,,reviewed,us,hrv
1999-06-10T20:45:37.730Z,-6.911,105.143,33,4.5,mb,,,,1.49,us,usp00099nf,2014-11-07T01:07:53.070Z,"96 km SW of Labuan, Indonesia",earthquake,,,,3,reviewed,us,us
1999-06-10T01:06:41.860Z,-6.582,106.143,109.3,5.2,mwc,,,,0.92,us,usp00099ks,2016-11-09T22:43:45.088Z,"27 km SSW of Rangkasbitung, Indonesia",earthquake,,4.7,,,reviewed,us,hrv
1999-06-07T09:35:37.110Z,6.121,95.024,33,4.4,mb,,,,0.83,us,usp00099f1,2014-11-07T01:07:52.009Z,"41 km NW of Sabang, Indonesia",earthquake,,,,3,reviewed,us,us
1999-05-28T20:51:49.120Z,-5.533,102.955,33,4.1,mb,,,,0.83,us,usp00098xw,2014-11-07T01:07:44.017Z,"169 km S of Pagar Alam, Indonesia",earthquake,,,,2,reviewed,us,us
1999-05-28T07:09:53.600Z,-0.854,98.584,43.4,4.8,mb,,,,0.91,us,usp00098wr,2014-11-07T01:07:43.919Z,"172 km W of Pariaman, Indonesia",earthquake,,13.8,,14,reviewed,us,us
1999-05-27T06:38:26.600Z,3.965,95.593,33,4.7,mb,,,,1.29,us,usp00098ur,2014-11-07T01:07:43.729Z,"62 km WSW of Meulaboh, Indonesia",earthquake,,,,9,reviewed,us,us
1999-05-26T00:37:53.580Z,-6.319,106.461,135.7,5.2,mwc,,,,1.05,us,usp00098s7,2016-11-09T22:37:03.914Z,"10 km SSW of Cikupa, Indonesia",earthquake,,,,,reviewed,us,hrv
1999-05-22T20:08:14.910Z,5.51,95.238,200,4.1,mb,,,,1.39,us,usp00098j8,2014-11-07T01:07:42.570Z,"11 km WSW of Banda Aceh, Indonesia",earthquake,,,,1,reviewed,us,us
1999-05-21T01:04:23.930Z,1.566,99.816,189.5,4.1,mb,,,,0.76,us,usp00098e8,2014-11-07T01:07:42.035Z,"54 km S of Bandar, Indonesia",earthquake,,13.7,,5,reviewed,us,us
1999-05-20T12:29:06.250Z,-7.29,106.072,49.6,4.9,mb,,,,1.17,us,usp00098cn,2014-11-07T01:07:41.878Z,"62 km WSW of Pelabuhanratu, Indonesia",earthquake,,10.8,,7,reviewed,us,us
1999-05-19T14:53:56.180Z,0.225,98.795,75.6,4.4,mb,,,,0.97,us,usp00098b4,2014-11-07T01:07:41.745Z,"138 km SSW of Padangsidempuan, Indonesia",earthquake,,20.2,,2,reviewed,us,us
1999-05-19T06:10:27.000Z,-5.406,102.195,27.2,5.1,mwc,,,,1.05,us,usp00098ah,2022-04-29T18:25:27.275Z,"177 km S of Bengkulu, Indonesia",earthquake,,,,,reviewed,us,hrv
1999-05-18T23:24:48.060Z,-0.392,100.164,104,4.7,mb,,,,0.98,us,usp000989g,2014-11-07T01:07:41.615Z,"24 km WSW of Bukittinggi, Indonesia",earthquake,,,,4,reviewed,us,us
1999-05-16T22:10:53.540Z,-9.534,106.637,33,4.6,mb,,,,1.15,us,usp000984h,2014-11-07T01:07:41.065Z,"273 km SSW of Banjar, Indonesia",earthquake,,,,6,reviewed,us,us
1999-05-15T10:05:28.540Z,-4.082,102.662,94.6,4.9,mwc,,,,0.88,us,usp0009807,2016-11-09T22:31:55.650Z,"53 km SE of Bengkulu, Indonesia",earthquake,,19.1,,,reviewed,us,hrv
1999-05-14T08:52:54.990Z,2.327,96.394,33,4.8,mb,,,,1.17,us,usp00097xs,2014-11-07T01:07:40.398Z,"17 km S of Sinabang, Indonesia",earthquake,,,,7,reviewed,us,us
1999-05-13T21:45:51.040Z,4.804,96.06,154.1,3.8,mb,,,,1,us,usp00097wq,2014-11-07T01:07:40.305Z,"51 km SSW of Reuleuet, Indonesia",earthquake,,40.5,,2,reviewed,us,us
1999-05-12T02:32:58.900Z,-4.757,103.055,74.7,4.5,mb,,,,0.83,us,usp00097tx,2014-11-07T01:07:39.995Z,"83 km SSW of Pagar Alam, Indonesia",earthquake,,24.1,,4,reviewed,us,us
1999-05-09T15:03:57.540Z,0.87,99.001,125,4.7,mb,,,,0.82,us,usp00097nv,2014-11-07T01:07:39.138Z,"63 km SSW of Padangsidempuan, Indonesia",earthquake,,19.9,,13,reviewed,us,us
1999-05-07T14:28:23.230Z,-7.112,106.106,33,4.7,mb,,,,0.91,us,usp00097h2,2014-11-07T01:07:38.513Z,"51 km WSW of Pelabuhanratu, Indonesia",earthquake,,,,3,reviewed,us,us
1999-05-04T03:35:32.980Z,5.597,95.07,197.8,4.4,mb,,,,1.26,us,usp00097aw,2014-11-07T01:07:37.174Z,"29 km WNW of Banda Aceh, Indonesia",earthquake,,32,,5,reviewed,us,us
1999-05-03T02:24:01.740Z,-5.297,102.936,33,5.1,mwc,,,,0.96,us,usp000978z,2022-04-29T18:23:47.698Z,"144 km SSW of Pagar Alam, Indonesia",earthquake,,,,,reviewed,us,hrv
1999-05-01T13:17:00.180Z,2.886,95.892,33,4,mb,,,,0.94,us,usp0009760,2014-11-07T01:07:34.714Z,"70 km NW of Sinabang, Indonesia",earthquake,,,,3,reviewed,us,us
1999-04-30T18:42:49.250Z,-6.832,105.592,33,4.4,mb,,,,1.29,us,usp0009745,2014-11-07T01:07:32.018Z,"56 km SSW of Labuan, Indonesia",earthquake,,,,6,reviewed,us,us
1999-04-29T12:09:15.430Z,-5.166,102.991,33,4.5,mb,,,,0.84,us,usp000971e,2014-11-07T01:07:31.525Z,"129 km SSW of Pagar Alam, Indonesia",earthquake,,,,4,reviewed,us,us
1999-04-26T14:46:55.470Z,-5.157,102.39,67.7,4.7,mb,,,,1.02,us,usp00096x7,2014-11-07T01:07:30.827Z,"150 km S of Bengkulu, Indonesia",earthquake,,23.5,,8,reviewed,us,us
1999-04-25T01:19:38.920Z,5.435,94.86,72.9,4.9,mb,,,,0.94,us,usp00096uj,2014-11-07T01:07:30.134Z,"53 km WSW of Banda Aceh, Indonesia",earthquake,,,,40,reviewed,us,us
1999-04-24T15:42:02.150Z,-4.135,102.369,65.2,5.3,mwc,,,,0.84,us,usp00096tx,2022-04-29T18:07:08.720Z,"38 km SSE of Bengkulu, Indonesia",earthquake,,,,,reviewed,us,hrv
1999-04-24T11:24:39.590Z,6.136,93.502,42.9,4.1,mb,,,,1.05,us,usp00096tn,2014-11-07T01:07:30.064Z,"202 km W of Sabang, Indonesia",earthquake,,,,2,reviewed,us,us
1999-04-22T06:50:40.230Z,1.935,98.035,63.5,5,mb,,,,0.86,us,usp00096px,2014-11-07T01:07:29.666Z,"47 km SE of Singkil, Indonesia",earthquake,,23,,22,reviewed,us,us
1999-04-18T09:00:36.630Z,-7.296,105.909,33,4.3,mb,,,,0.92,us,usp00096h0,2014-11-07T01:07:28.997Z,"78 km WSW of Pelabuhanratu, Indonesia",earthquake,,,,1,reviewed,us,us
1999-04-12T18:49:43.280Z,-4.871,102.983,33,4.4,mb,,,,1.01,us,usp0009669,2014-11-07T01:07:27.223Z,"98 km SSW of Pagar Alam, Indonesia",earthquake,,,,3,reviewed,us,us
