time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1999-12-31T21:09:12.500Z,9.159,-78.848,2,3.9,md,,,,,us,usp0009kjp,2014-11-07T01:09:12.969Z,"8 km SE of Cañita, Panama",earthquake,,,,,reviewed,upa,upa
1999-12-31T17:05:30.810Z,6.662,-72.994,181.9,3.8,mb,,,,0.94,us,usp0009kj9,2014-11-07T01:09:12.912Z,"4 km SE of Aratoca, Colombia",earthquake,,16.4,,2,reviewed,us,us
1999-12-30T17:02:24.940Z,7.425,-36.055,10,4.6,mb,,,,1.15,us,usp0009kgx,2014-11-07T01:09:12.737Z,"central Mid-Atlantic Ridge",earthquake,,,,9,reviewed,us,us
1999-12-30T16:59:24.270Z,9.953,-74.022,89.4,4.4,mb,,,,1.05,us,usp0009kgw,2014-11-07T01:09:12.733Z,"22 km SSW of El Copey, Colombia",earthquake,,,,8,reviewed,us,us
1999-12-30T14:49:56.730Z,-23.723,-64.894,21.4,5.3,mwc,,,,1.07,us,usp0009kgs,2022-04-29T18:22:44.991Z,"13 km WNW of Calilegua, Argentina",earthquake,,,,,reviewed,us,hrv
1999-12-30T14:09:18.220Z,-21.186,-67.161,183.6,4.1,mb,,,,1.01,us,usp0009kgq,2014-11-07T01:09:12.680Z,"87 km SSW of Uyuni, Bolivia",earthquake,,8.9,,15,reviewed,us,us
1999-12-30T10:20:15.260Z,-24.22,-66.478,182,3.9,mb,,,,0.78,us,usp0009kgf,2014-11-07T01:09:12.578Z,"16 km W of San Antonio de los Cobres, Argentina",earthquake,,14.1,,2,reviewed,us,us
1999-12-30T09:30:05.060Z,3.405,-77.486,76,3.8,mb,,,,1.41,us,usp0009kgb,2014-11-07T01:09:12.572Z,"57 km WSW of Buenaventura, Colombia",earthquake,,35.3,,1,reviewed,us,us
1999-12-30T05:24:25.320Z,-30.76,-71.438,58.2,4.3,mb,,,,1.32,us,usp0009kg1,2014-11-07T01:09:12.535Z,"28 km SW of Ovalle, Chile",earthquake,,,,2,reviewed,us,us
1999-12-30T02:41:44.900Z,9.386,-79.048,56.2,3.9,mb,,,,1.02,us,usp0009kfw,2014-11-07T01:09:12.519Z,"13 km SW of Cartí Sugdup, Panama",earthquake,,,,1,reviewed,us,us
1999-12-29T15:26:49.270Z,-24.358,-67.171,174.5,4.3,mb,,,,1.01,us,usp0009kes,2014-11-07T01:09:12.305Z,"87 km W of San Antonio de los Cobres, Argentina",earthquake,,7.7,,3,reviewed,us,us
1999-12-29T12:58:08.440Z,-23.809,-67.664,133.5,5.4,mwb,,,,0.87,us,usp0009keh,2022-04-29T18:22:32.754Z,"113 km SSE of San Pedro de Atacama, Chile",earthquake,,,,,reviewed,us,us
